listing_id,id,date,comments
2067000,456692968,5/22/2019,"Spot on and easy to follow directions to find the house (I also highly recommend the AirCoach is coming from Dublin Aerport). Access was just as described. Room, bed, and bathroom were perfect, clean, and ready for my arrival. Location is great; lots of good eating options just around the corner (suggest Crowes), near an ATM, very close bus stops.  Neighborhood felt very safe; I am a single older woman and returned on foot from a couple of miles away at 10 pm and felt perfectly safe.  Highly recommend!"
2067000,457151772,5/23/2019,Enjoyed my stay in Dublin! Very convenient location and comfortable bed. Liked having the private bathroom.
2067000,460507318,5/29/2019,"Really well located house, in a quiet neigbourhood, close to the beach and really easy to join the airport. The room is as expected when you look at the pictures, and clean. It was really easy to find the place with the informations that John gave us, and it was easy to checkin.
We only spent a night at John's house but the only problem that we had, is that the house isn't really isolated. We didn't expect to ear every little noise in the house. It was a problem for us, as we have a light sleep, it was really difficult to fall asleep at least before 1 am, as you ear people talks and even the TV. If it isn't a problem for you, the place is a good place for you to stay to visit Dublin !"
2067000,467966878,6/11/2019,Great place to stay- easy to get into town. John and jade are very helpful!
2067000,468324228,6/12/2019,We were only there overnight but found a cozy room off a sunny patio with en-suite. A nice neighborhood. John gave great easy to follow directions. Recommended.
2067000,468803834,6/13/2019,"John was a lovely host, and it was great staying at his place."
2067000,469228954,6/14/2019,Great place and great location! The room was very clean and comfortable.  I would happily stay at Johns place again. Highly recommend! Thank you.
2067000,470664880,6/16/2019,Johns place was the perfect location for us.  The room was exactly as described and check in was very smooth. We really appreciated John allowing us to drop of our bags early in the day.  Thanks a million.
2067000,471414791,6/17/2019,"Great location for anything going on at the RDS (only 5 mins walk).  Very private road with on street parking which was great for us.

John was very helpful throughout the booking process and couldnt help enough with any questions we had."
2067000,471876687,6/18/2019,Logement moyen.
2067000,472199299,6/19/2019,Excellent spot if you are attending the RDS. It's literally across the road. No Parking and it costs €2.40an hour until 6pm on the street. Late check in and early leave. Bit expensive for what they are offering but the location is perfect so it's kinda worth it. Host not very responsive to messages.
2067000,476423525,6/26/2019,"Perfect place in beautiful Dublin. With Leapcard best place to explore Dubiln and suburbs and beaches. Gereat locations very nearby, more pubs or restaurants as mentioned, SPAR and TESCO  and interesting SKY-TV Locations. Embassies of US and GB nearby seem to be more safety. Bowling and Crocket in a nearby Herbert Park and ""AVIVA"" football stadium rachable by foot. PERFECT!"
2067000,478704468,6/30/2019,"Great room in a great location for exploring Dublin. Excellent value for money, lovely and clean a d easy to find. Would definitely stay here again."
2067000,481746174,7/5/2019,Stylish room a little outside of the city center. Great stay for a night and easy check in
2067000,483079992,7/7/2019,"John's house is situated in a good area - three pubs, a small SPAR for groceries and a pharmacy are only a two minute walk away. The bus stop is only a 4 minute walk away, you can reach the city in about 15 minutes (and get back on the night bus in 6 minutes).
John made sure we could drop off our bags at the time requested and use the room shortly after that which was great. John was able to give us recommendations for where to get the best food and drink which was much appreciated!
The bedroom and bathroom were nice and clean, the bed itself very comfortable. The room has direct access to the small patio which is really nice if the weather is right.
The only down-side (in our opinion) is that the house has - so to say - paper-thin walls so we were hearing the doors getting shut as well as the noises from the room and bathroom next door."
2067000,485775028,7/11/2019,"Johns place has such a unique-artsy feel! The location was perfect. A coffee joint, bar and pizza place are right around the corner.  The room and bathroom were clean and comfortable. A perfect place for young couples or single travelers."
2067000,488717570,7/15/2019,"Awesome location in Ballsbridge. Unfortunately, the space was lacking in cleanliness and listed amenities. John was very kind and helpful, so the issues we experienced may have just been a one-off thing."
2067000,498112552,7/29/2019,"Great location, awesome host and really good value. Highly recommended."
2067000,500030826,8/1/2019,"We stayed for 3 nights and everything was perfect. It's not luxury,  but it was nice.
The room was clean and having our own bathroom allowed us to get up really early for tours we booked without bothering everyone( I hope.. we tried to be quiet :D)  The location was terrific and easy to get into the city center. We went to the local and everyone were nice to us.. which is a plus.
The room was clean and quiet and the bed was comfortable.
We felt safe in an unfamiliar city and we loved the neighborhood. So cute.
we will recommend to friends."
2067000,501135462,8/3/2019,Lovely room in a great location. Nice and quiet but with good selection of local places and easy access to central Dublin.
2067000,505330757,8/9/2019,We didn't actually meet John but he replied to messages really quickly. The room was exactly as described and perfect for our trip as we only wanted somewhere to sleep....the bed was comfortable.
